"Time","artiq.mean"
1748445650000,4.099018134144159
1748445660000,4.099019769030773
1748445670000,4.099105974207497
1748445680000,4.099107024181275
1748445690000,4.09903295928296
1748445700000,4.099061222810642
1748445710000,4.099109184336482
1748445720000,4.098956997544389
1748445730000,4.098953131184589
1748445740000,4.098948566988783
1748445750000,4.098923295528739
1748445760000,4.09899386829208
1748445770000,4.098974340506519
1748445780000,4.098962984783699
1748445790000,4.098871629256667
1748445800000,4.098908643713363
1748445810000,4.099007731723905
1748445820000,4.099136651493952
1748445830000,4.099076869705096
1748445840000,4.099122826169456
1748445850000,4.099012740877007
1748445860000,4.098970354523966
1748445870000,4.098957845800906
1748445880000,4.0989853973840775
1748445890000,4.098993422524408
1748445900000,4.098998726718536
1748445910000,4.099051496751025
1748445920000,4.099015652127126
1748445930000,4.098983334551246
1748445940000,4.0989296181542505
1748445950000,4.0988732388311115
1748445960000,4.098926314141078
1748445970000,4.098965413930699
1748445980000,4.099010010409347
1748445990000,4.099035109001482
1748446000000,4.099050572687908
1748446010000,4.0989039731240355
1748446020000,4.098888720071864
1748446030000,4.098856518881482
1748446040000,4.098860662909219
1748446050000,4.098872276233342
1748446060000,4.098843864710381
1748446070000,4.098829129373646
1748446080000,4.098775219623226
1748446090000,4.098742933103757
1748446100000,4.09874569040849
1748446110000,4.098655294495108
1748446120000,4.098694767518348
1748446130000,4.09863822768062
1748446140000,4.098619553248233
1748446150000,4.098623328458998
1748446160000,4.098630807308793
1748446170000,4.0985970372436205
1748446180000,4.098550487945701
1748446190000,4.098621771534041
1748446200000,4.098758848410578
1748446210000,4.098694656258079
1748446220000,4.098631441273436
1748446230000,4.098700047243599
1748446240000,4.09863492029076
1748446250000,4.098595059351536
1748446260000,4.09861821308443
1748446270000,4.098634586809431
1748446280000,4.098721247628799
1748446290000,4.098672035804716
1748446300000,4.098609381546724
1748446310000,4.098590457884345
1748446320000,4.098693831898786
1748446330000,4.098779604984671
1748446340000,4.098715033548688
1748446350000,4.098699609083021
1748446360000,4.098667825576835
1748446370000,4.0986166481472175
1748446380000,4.098607539605185
1748446390000,4.098599145743508
1748446400000,4.098572883863516
1748446410000,4.098571392146673
1748446420000,4.0985628522539415
1748446430000,4.098626312412013
1748446440000,4.098544664159221
1748446450000,4.098602504319588
1748446460000,4.098531902578297
1748446470000,4.098533027458598
1748446480000,4.098506694942045
1748446490000,4.0984602311441725
1748446500000,4.098518211116801
1748446510000,4.098541858578177
1748446520000,4.098592564591765
1748446530000,4.098514267706599
1748446540000,4.0985526695346
1748446550000,4.098525567664471
1748446560000,4.098516247242588
1748446570000,4.098543967383587
1748446580000,4.0985889036587775
1748446590000,4.098579674948682
1748446600000,4.098566306702182
1748446610000,4.098460956016809
1748446620000,4.098632941508675
1748446630000,4.098600560706615
1748446640000,4.098593819339652
1748446650000,4.09865202267039
1748446660000,4.098597453391617
1748446670000,4.098636187501472
1748446680000,4.098587523225077
1748446690000,4.098619626020325
1748446700000,4.098538933574087
1748446710000,4.098502773314277
1748446720000,4.098547743528165
1748446730000,4.098647144088843
1748446740000,4.098593827730433
1748446750000,4.09866496885391
1748446760000,4.098711956875249
1748446770000,4.098860211000468
1748446780000,4.0988844218665035
1748446790000,4.098816165229147
1748446800000,4.0988314191234325
1748446810000,4.098903143065295
1748446820000,4.098807044330832
1748446830000,4.098742526552793
1748446840000,4.098822293223718
1748446850000,4.098783457184949
1748446860000,4.098771921069084
1748446870000,4.098787625002792
1748446880000,4.098796902655654
1748446890000,4.0988739967027055
1748446900000,4.0989308284854955
1748446910000,4.098928268716261
1748446920000,4.0989330761144736
1748446930000,4.098921108747953
1748446940000,4.098989359160264
1748446950000,4.0989355141783985
1748446960000,4.098996203234262
1748446970000,4.098999572352887
1748446980000,4.0990022684266725
1748446990000,4.0989301708873285
1748447000000,4.098840797094162
1748447010000,4.098893500856138
1748447020000,4.098977994189486
1748447030000,4.098964850323135
1748447040000,4.099047780439554
1748447050000,4.098988269321606
1748447060000,4.098985917815911
1748447070000,4.099035128198074
1748447080000,4.098968955563838
1748447090000,4.098971047475199
1748447100000,4.099036966194202
1748447110000,4.098960408068462
1748447120000,4.099030715921015
1748447130000,4.099045536759723
1748447140000,4.099019511739847
1748447150000,4.0989995444392875
1748447160000,4.099121704987895
1748447170000,4.099107637970013
1748447180000,4.099056873420587
1748447190000,4.099129671562921
1748447200000,4.099131197128052
1748447210000,4.0990865996501356
1748447220000,4.099077276616778
1748447230000,4.099137040752219
1748447240000,4.099068932262579
1748447250000,4.0989961947755695
1748447260000,4.099036884572384
1748447270000,4.0990926209107865
1748447280000,4.099063925122848
1748447290000,4.099098137017535
1748447300000,4.099182622395771
1748447310000,4.0991992669315565
1748447320000,4.099155228311488
1748447330000,4.09914191689078
1748447340000,4.099091897014979
1748447350000,4.099159922473623
1748447360000,4.099201477186445
1748447370000,4.099274057498691
1748447380000,4.099213966916478
1748447390000,4.099248761527338
1748447400000,4.099234776323887
1748447410000,4.099172587647129
1748447420000,4.099233664893197
1748447430000,4.099210677691003
1748447440000,4.099263736742619
1748447450000,4.099277356307524
1748447460000,4.09926300836425
1748447470000,4.09934853794611
1748447480000,4.099347436108186
1748447490000,4.099392285562735
1748447500000,4.099321796533621
1748447510000,4.099303158173692
1748447520000,4.09925192805072
1748447530000,4.09924833196858
1748447540000,4.099182623019616
1748447550000,4.099136098531664
1748447560000,4.099118601892743
1748447570000,4.099046137168809
1748447580000,4.099112234640591
1748447590000,4.09910855581758
1748447600000,4.099179207815294
1748447610000,4.099195767782243
1748447620000,4.099248340881842
1748447630000,4.0992223098828635
1748447640000,4.099222485873154
1748447650000,4.099291815364145
1748447660000,4.0992654915180085
1748447670000,4.099288559256797
1748447680000,4.099296949397548
1748447690000,4.09933214925355
1748447700000,4.099231429645015
1748447710000,4.099278312670494
1748447720000,4.099214593926223
1748447730000,4.099159574527922
1748447740000,4.099127379251663
1748447750000,4.099146474514762
1748447760000,4.099235831388443
1748447770000,4.099221152115752
1748447780000,4.099192326443246
1748447790000,4.099263802591649
1748447800000,4.099337509028575
1748447810000,4.0993833440410326
1748447820000,4.099405342354438
1748447830000,4.099417600295394
1748447840000,4.0993640828643825
1748447850000,4.099345689466971
1748447860000,4.09939799707515
1748447870000,4.0993875483026105
1748447880000,4.099399659573962
1748447890000,4.099366645141886
1748447900000,4.099331934577032
1748447910000,4.0992978040199235
1748447920000,4.099308923744072
1748447930000,4.0992823614277
1748447940000,4.09936246881073
1748447950000,4.099482142832636
1748447960000,4.099415864052886
1748447970000,4.099316864345168
1748447980000,4.0993128398551
1748447990000,4.099366386242572
1748448000000,4.099418977091572
1748448010000,4.099408827436059
1748448020000,4.099463438745884
1748448030000,4.099491214137024
1748448040000,4.099466896192127
1748448050000,4.099417016535736
1748448060000,4.099468680298675
1748448070000,4.099398529619257
1748448080000,4.099432490819757
1748448090000,4.099544876368959
1748448100000,4.099533651160942
1748448110000,4.099544451956222
1748448120000,4.099556018216945
1748448130000,4.099509418017574
1748448140000,4.099520461999177
1748448150000,4.099475083670564
1748448160000,4.099512474515352
1748448170000,4.099491360737949
1748448180000,4.099512741697751
1748448190000,4.0995445544611515
1748448200000,4.0995794224088575
1748448210000,4.099567100115725
1748448220000,4.0995657374518775
1748448230000,4.099631263424173
1748448240000,4.099700589760807
1748448250000,4.099693607735635
1748448260000,4.099704057248283
1748448270000,4.0997468719780255
1748448280000,4.099729716115409
1748448290000,4.099667921851156
1748448300000,4.099777508040388
1748448310000,4.099786148071686
1748448320000,4.099721712717292
1748448330000,4.0996762667305875
1748448340000,4.099726827115535
1748448350000,4.09966911878916
1748448360000,4.09962461883219
1748448370000,4.099553015993527
1748448380000,4.099579702204495
1748448390000,4.099621851135598
1748448400000,4.099586142566275
1748448410000,4.099586325629264
1748448420000,4.09959704689764
1748448430000,4.099542381129468
1748448440000,4.09959441526209
1748448450000,4.099670812148581
1748448460000,4.099605780758399
1748448470000,4.0996558816071085
1748448480000,4.099562256319992
1748448490000,4.099523720970143
1748448500000,4.099567238597023
1748448510000,4.099501815903753
1748448520000,4.099526902348976
1748448530000,4.099509025786356
1748448540000,4.099431317269966
1748448550000,4.0993571248678595
1748448560000,4.0993647620855125
1748448570000,4.099423484246511
1748448580000,4.099453295777759
1748448590000,4.099410619881458
1748448600000,4.099303610775208
1748448610000,4.099353124604163
1748448620000,4.099289052335567
1748448630000,4.099286284074204
1748448640000,4.09929300941604
1748448650000,4.099208632923831
1748448660000,4.0992133581410775
1748448670000,4.099303051771275
1748448680000,4.0992025360809174
1748448690000,4.099229526626326
1748448700000,4.099212795581518
1748448710000,4.099190621710252
1748448720000,4.099235871923671
1748448730000,4.099208920968979
1748448740000,4.099296247587397
1748448750000,4.099274582131906
1748448760000,4.099281577133086
1748448770000,4.0993197677530455
1748448780000,4.099374190999419
1748448790000,4.099389757090563
1748448800000,4.099357864914396
1748448810000,4.099380114825919
1748448820000,4.099447715947536
1748448830000,4.09943196095667
1748448840000,4.09949503106387
1748448850000,4.099442998888732
1748448860000,4.099419783681364
1748448870000,4.099428452182355
1748448880000,4.099376399881192
1748448890000,4.099339150475612
1748448900000,4.099365848166055
1748448910000,4.099270234124888
1748448920000,4.09932471067864
1748448930000,4.099277144283114
1748448940000,4.099359993011368
1748448950000,4.09931810378728
1748448960000,4.0993694360025
1748448970000,4.09936106428813
1748448980000,4.099424066424355
1748448990000,4.099384559838573
1748449000000,4.0994329709714465
1748449010000,4.09941631212488
1748449020000,4.09946568199745
1748449030000,4.099548658501532
1748449040000,4.099537274297656
1748449050000,4.099587160622914
1748449060000,4.099553535939571
1748449070000,4.099502212939769
1748449080000,4.099509941590354
1748449090000,4.099520032773835
1748449100000,4.099497497962078
1748449110000,4.099556537748089
1748449120000,4.0995735724283175
1748449130000,4.099636233664909
1748449140000,4.0996086567844765
1748449150000,4.099538922009427
1748449160000,4.099541627200278
1748449170000,4.099625436352075
1748449180000,4.099655368113262
1748449190000,4.099695275809557
1748449200000,4.099719401402278
1748449210000,4.099760908950697
1748449220000,4.099834391318115
1748449230000,4.099792608870489
1748449240000,4.099814776399908
1748449250000,4.099827536972576
1748449260000,4.0997689813954805
1748449270000,4.099783733391544
1748449280000,4.099869878337076
1748449290000,4.099737557454159
1748449300000,4.099780093646179
1748449310000,4.099680201966059
1748449320000,4.099730445232111
1748449330000,4.099822510089323
1748449340000,4.099745711727364
1748449350000,4.099792253030513
1748449360000,4.0997727177145915
1748449370000,4.099728928519925
1748449380000,4.0997928344313745
1748449390000,4.099735086948647
1748449400000,4.099689234220952
1748449410000,4.099723145828856
1748449420000,4.099680640860855
1748449430000,4.09960303566066
1748449440000,4.0996815733991845
1748449450000,4.099755748358149
1748449460000,4.09966276964449
1748449470000,4.099681927974059
1748449480000,4.099613020993018
1748449490000,4.099629341050304
1748449500000,4.099744465755303
1748449510000,4.09973853613244
1748449520000,4.099762512736693
1748449530000,4.099731493569588
1748449540000,4.099746607060472
1748449550000,4.099765986214159
1748449560000,4.099740161851532
1748449570000,4.0997124396990605
1748449580000,4.099803767335974
1748449590000,4.099825519580255
1748449600000,4.0998297882034365
1748449610000,4.09983006911348
1748449620000,4.099888526787831
1748449630000,4.099861852951385
1748449640000,4.0998138987172155
1748449650000,4.099826230846819
1748449660000,4.099777231875402
1748449670000,4.099837016976487
1748449680000,4.0998607472393
1748449690000,4.099940103842345
1748449700000,4.099976110262521
1748449710000,4.099946702923613
1748449720000,4.09995657689888
1748449730000,4.099999021496631
1748449740000,4.099934303289077
1748449750000,4.099878658633056
1748449760000,4.0999908271134755
1748449770000,4.099983522547961
1748449780000,4.10007462310952
1748449790000,4.100071304816668
1748449800000,4.100113277444191
1748449810000,4.100057741067353
1748449820000,4.100028910121302
1748449830000,4.100077886885184
1748449840000,4.100106499084144
1748449850000,4.100098873295834
1748449860000,4.10001803110161
1748449870000,4.099999980400726
1748449880000,4.099997597563755
1748449890000,4.100059323361061
1748449900000,4.100024809654278
1748449910000,4.100032275689142
1748449920000,4.099955538841491
1748449930000,4.099951325188537
1748449940000,4.099902416122237
1748449950000,4.0999060006516705
1748449960000,4.099999506309449
1748449970000,4.100015648968011
1748449980000,4.099912846610497
1748449990000,4.0998777446956005
1748450000000,4.099861066749775
1748450010000,4.099793943000102
1748450020000,4.099842529144409
1748450030000,4.09973991692778
1748450040000,4.099810601806164
1748450050000,4.099801166275896
1748450060000,4.099804364921509
1748450070000,4.099759241246714
1748450080000,4.099827284576126
1748450090000,4.099901211124639
1748450100000,4.099809649538406
1748450110000,4.099775614635349
1748450120000,4.0997241270509726
1748450130000,4.09980159457464
1748450140000,4.099814337755712
1748450150000,4.099816994203382
1748450160000,4.099793476729115
1748450170000,4.099773631460504
1748450180000,4.099724631537626
1748450190000,4.099803313809288
1748450200000,4.099717389209845
1748450210000,4.099853713968232
1748450220000,4.099860710142565
1748450230000,4.0997603507981175
1748450240000,4.099690460052944
1748450250000,4.099696689810454
1748450260000,4.099534566310351
1748450270000,4.099486063296195
1748450280000,4.099453665251652
1748450290000,4.099525153863579
1748450300000,4.099568211059538
1748450310000,4.099627309988303
1748450320000,4.099682445501393
1748450330000,4.09969949621003
1748450340000,4.099640398675822
1748450350000,4.099594136277396
1748450360000,4.099652355114323
1748450370000,4.099711005953834
1748450380000,4.099672021939131
1748450390000,4.099615837732242
1748450400000,4.099597782585455
1748450410000,4.09962237937056
1748450420000,4.099590154828625
1748450430000,4.099604837660697
1748450440000,4.0996776004048865
1748450450000,4.099649161703958
1748450460000,4.099659012337138
1748450470000,4.09973089496046
1748450480000,4.099685152233844
1748450490000,4.09967422649446
1748450500000,4.099757249851199
1748450510000,4.099739802128755
1748450520000,4.099778957417044
1748450530000,4.099703888031804
1748450540000,4.099658209246659
1748450550000,4.099668031443824
1748450560000,4.099698920188564
1748450570000,4.0997260306930485
1748450580000,4.0997705265405155
1748450590000,4.09980048477338
1748450600000,4.099827321857675
1748450610000,4.099789973899437
1748450620000,4.099746619894242
1748450630000,4.099735700462657
1748450640000,4.099743256117738
1748450650000,4.099713372832631
1748450660000,4.099691407250141
1748450670000,4.099722932826352
1748450680000,4.099642663063828
1748450690000,4.099673602457233
1748450700000,4.099731955447911
1748450710000,4.099729689253563
1748450720000,4.0996806736733316
1748450730000,4.09965421655694
1748450740000,4.099668210204588
1748450750000,4.09968006552429
1748450760000,4.099717930045961
1748450770000,4.0997018327060974
1748450780000,4.099653252016272
1748450790000,4.099677261325967
1748450800000,4.099696047366988
1748450810000,4.09976731168259
1748450820000,4.099807764840557
1748450830000,4.0997805896476605
1748450840000,4.0998273250887705
1748450850000,4.099845766700333
1748450860000,4.099837307067091
1748450870000,4.099813607485631
1748450880000,4.099863646531653
1748450890000,4.099809938674095
1748450900000,4.099799672061912
1748450910000,4.099854367317158
1748450920000,4.099785978472903
1748450930000,4.0997622658339195
1748450940000,4.099767600491466
1748450950000,4.099730337244928
1748450960000,4.099797907410674
1748450970000,4.099800822888354
1748450980000,4.099735996040607
1748450990000,4.099809184773618
1748451000000,4.099779593918579
1748451010000,4.099870319533589
1748451020000,4.099845731892947
1748451030000,4.099848325304663
1748451040000,4.099821735691712
1748451050000,4.099900692084608
1748451060000,4.099873058177625
1748451070000,4.099923867893449
1748451080000,4.099878366844546
1748451090000,4.099859147186034
1748451100000,4.099930020699865
1748451110000,4.099894250597315
1748451120000,4.099884395121174
1748451130000,4.099819864052517
1748451140000,4.099822046302436
1748451150000,4.099862284897685
1748451160000,4.099802934859821
1748451170000,4.099902998471094
1748451180000,4.099889232497769
1748451190000,4.09996061177852
1748451200000,4.0998800259363275
1748451210000,4.099843216524026
1748451220000,4.0998341270146845
1748451230000,4.099879908827952
1748451240000,4.0997917248859235
1748451250000,4.0998208554616875
1748451260000,4.099777201791394
1748451270000,4.099794760458747
1748451280000,4.099815015398503
1748451290000,4.099833669578432
1748451300000,4.099786778637371
1748451310000,4.099704049318996
1748451320000,4.099714916135581
1748451330000,4.099772476486266
1748451340000,4.099757847675418
1748451350000,4.099877422552823
1748451360000,4.099928146609372
1748451370000,4.099906603526546
1748451380000,4.09976592446213
1748451390000,4.099702153225029
1748451400000,4.099648623055926
1748451410000,4.09965469048004
1748451420000,4.099681522189194
1748451430000,4.099641764493148
1748451440000,4.099612579396609
1748451450000,4.099646196946458
1748451460000,4.099588293823882
1748451470000,4.099606670657026
1748451480000,4.0996153954420045
1748451490000,4.099601058857876
1748451500000,4.0996354707934755
1748451510000,4.0995890151129615
1748451520000,4.099570111789813
1748451530000,4.099506118529063
1748451540000,4.099473443017571
1748451550000,
1748451560000,4.099539703254791
1748451570000,4.0995019641897645
1748451580000,
1748451590000,
1748451600000,
1748451610000,
1748451620000,
1748451630000,
1748451640000,4.099635896979046
1748451650000,4.099704547521051
1748451660000,4.099681743260045
1748451670000,4.099755663096227
1748451680000,4.099740145052514
1748451690000,4.099717405644953
1748451700000,4.099741043709422
1748451710000,4.099699076270275
1748451720000,4.0996932970403375
1748451730000,4.099727780903307
1748451740000,4.099771717865622
1748451750000,4.099785085418847
1748451760000,4.099846947614729
1748451770000,4.099815226034822
1748451780000,4.099824986243021
1748451790000,4.099796077781102
1748451800000,4.099792913463349
1748451810000,4.099748872445541
1748451820000,4.099789562061509
1748451830000,4.099641201206232
1748451840000,4.099675193835359
1748451850000,4.09968310524359
1748451860000,4.099702090162816
1748451870000,4.09966021363873
1748451880000,4.099637155686221
1748451890000,4.099614994398626
1748451900000,4.0996100829206625
1748451910000,4.099603190175443
1748451920000,4.099657125327892
1748451930000,4.099591582585532
1748451940000,4.099678805567169
1748451950000,4.099709620362851
1748451960000,4.099755478705248
1748451970000,4.099715938751127
1748451980000,
