Type,FSWP-8
Version,3.01
Date,18.May 2026
VSupply,OFF
Mode,Voltage
2.9174270630,-50.2778930664
2.9241523743,-50.2951698303
2.9308931828,-50.3531036377
2.9376497269,-50.4015045166
2.9444217682,-50.5623283386
2.9512093067,-50.9280128479
2.9580123425,-50.9634056091
2.9648313522,-51.0038223267
2.9716658592,-51.2338485718
2.9785165787,-51.2490310669
2.9853825569,-51.2744407654
2.9922647476,-51.3257255554
2.9991624355,-51.3417816162
3.0060760975,-51.6099128723
3.0130059719,-51.6297225952
3.0199515820,-51.6404953003
3.0269134045,-51.9831466675
3.0338912010,-52.1014137268
3.0408852100,-52.2645263672
3.0478949547,-52.3507995605
3.0549211502,-52.4971580505
3.0619635582,-52.5494804382
3.0690219402,-52.6031570435
3.0760967731,-53.0286788940
3.0831878185,-53.5755004883
3.0902955532,-53.5820808411
3.0974192619,-53.7218513489
3.1045596600,-53.7334098816
3.1117162704,-53.7644882202
3.1188895702,-53.7770690918
3.1260793209,-53.8590507507
3.1332857609,-53.9291763306
3.1405086517,-53.9599456787
3.1477482319,-53.9805412292
3.1550047398,-54.0687408447
3.1622776985,-54.0720024109
3.1695673466,-54.2771034241
3.1768739223,-54.3137664795
3.1841976643,-54.3217315674
3.1915378571,-54.4916725159
3.1988949776,-54.5749588013
3.2062692642,-54.6332893372
3.2136607170,-54.7280998230
3.2210688591,-54.7520446777
3.2284941673,-54.7742538452
3.2359364033,-54.8895645142
3.2433960438,-54.9317970276
3.2508730888,-55.0345344543
3.2583670616,-55.0446166992
3.2658782005,-55.0685005188
3.2734067440,-55.0915565491
3.2809526920,-55.1055564880
3.2885165215,-55.1606140137
3.2960972786,-55.2607116699
3.3036954403,-55.3421897888
3.3113110065,-55.4104309082
3.3189446926,-55.4722480774
3.3265955448,-55.4865760803
3.3342640400,-55.6528701782
3.3419504166,-55.6560401917
3.3496541977,-55.6647300720
3.3573763371,-55.8619232178
3.3651158810,-56.0521774292
3.3728730679,-56.0568389893
3.3806481361,-56.2237243652
3.3884413242,-56.3284263611
3.3962528706,-56.4342575073
3.4040818214,-56.6246681213
3.4119291306,-56.7030639648
3.4197943211,-57.0197029114
3.4276781082,-57.0229492188
3.4355795383,-57.0540542603
3.4434993267,-57.1145286560
3.4514372349,-57.1497230530
3.4593935013,-57.2914047241
3.4673686028,-57.4168319702
3.4753615856,-57.4402542114
3.4833731651,-57.4612007141
3.4914031029,-57.4678688049
3.4994518757,-57.5144424438
3.5075187683,-57.5303344727
3.5156044960,-57.6433029175
3.5237085819,-57.6579246521
3.5318315029,-57.6785926819
3.5399734974,-57.7137641907
3.5481340885,-57.8043937683
3.5563132763,-57.8325119019
3.5645112991,-57.8652420044
3.5727281570,-57.8783760071
3.5809645653,-57.9218139648
3.5892193317,-57.9247360229
3.5974934101,-58.0020751953
3.6057863235,-58.0985412598
3.6140987873,-58.1116447449
3.6224300861,-58.1421241760
3.6307804585,-58.2169303894
3.6391503811,-58.2169303894
3.6475393772,-58.2169303894
3.6559481621,-58.7897109985
3.6643757820,-59.3131370544
3.6728229523,-59.3248252869
3.6812896729,-59.4867858887
3.6897757053,-59.4942169189
3.6982820034,-59.7344779968
3.7068073750,-59.7784347534
3.7153522968,-59.8683319092
3.7239170074,-60.0552101135
3.7325017452,-60.4201431274
3.7411060333,-60.4484024048
3.7497301102,-60.7855110168
3.7583739758,-60.9113502502
3.7670378685,-61.1105346680
3.7757220268,-61.4174346924
3.7844259739,-61.5699157715
3.7931497097,-61.5799026489
3.8018937111,-61.7089881897
3.8106579781,-61.7310562134
3.8194427490,-61.7318115234
3.8282475471,-61.7318115234
3.8370723724,-61.7318115234
3.8459177017,-61.7318115234
3.8547837734,-61.7318115234
3.8636698723,-61.7318115234
3.8725764751,-61.7318115234
3.8815035820,-61.7318115234
3.8904511929,-61.7318115234
3.8994200230,-61.7591629028
3.9084091187,-61.8172454834
3.9174187183,-61.8790016174
3.9264492989,-61.9128417969
3.9355010986,-61.9300689697
3.9445731640,-61.9680938721
3.9536662102,-61.9786491394
3.9627802372,-61.9923324585
3.9719152451,-62.0138320923
3.9810719490,-62.0289306641
3.9902491570,-62.0660095215
3.9994475842,-62.0855216980
4.0086669922,-62.0855216980
4.0179076195,-62.0855216980
4.0271706581,-62.0855216980
4.0364542007,-62.0855216980
4.0457587242,-62.0855216980
4.0550851822,-62.0855216980
4.0644335747,-62.0855216980
4.0738029480,-62.0855216980
4.0831937790,-62.0855216980
4.0926065445,-62.0855216980
4.1020407677,-62.0855216980
4.1114974022,-62.0855216980
4.1209754944,-62.0860099792
4.1304750443,-62.0955543518
4.1399965286,-62.1517257690
4.1495399475,-62.1522903442
4.1591062546,-62.2628936768
4.1686940193,-62.2760353088
4.1783037186,-62.3424491882
4.1879353523,-62.4372673035
4.1975898743,-62.4463272095
4.2072663307,-62.5543594360
4.2169651985,-62.5981025696
4.2266860008,-62.6385879517
4.2364292145,-62.8631210327
4.2461957932,-63.1476020813
4.2559843063,-63.2110404968
4.2657952309,-63.3954734802
4.2756285667,-63.4704895020
4.2854852676,-63.5091018677
4.2953643799,-63.5341453552
4.3052659035,-63.6697235107
4.3151907921,-63.6907272339
4.3251380920,-63.8449020386
4.3351092339,-63.8798561096
4.3451023102,-63.9411468506
4.3551187515,-64.0319290161
4.3651580811,-64.1675872803
4.3752207756,-64.2305526733
4.3853073120,-64.2350540161
4.3954162598,-64.2501754761
4.4055485725,-64.3042144775
4.4157042503,-64.3270187378
4.4258837700,-64.3317871094
4.4360866547,-64.3938217163
4.4463129044,-64.5749664307
4.4565625191,-64.7321853638
4.4668354988,-64.7381439209
4.4771332741,-64.7411880493
4.4874539375,-65.0259094238
4.4977984428,-65.1238098145
4.5081667900,-65.2419738770
4.5185589790,-65.2575988770
4.5289759636,-65.2870025635
4.5394163132,-65.4295425415
4.5498805046,-65.4440841675
4.5603690147,-65.4966888428
4.5708823204,-65.6676635742
4.5814189911,-65.8656616211
4.5919799805,-65.9047470093
4.6025657654,-66.2087631226
4.6131753922,-66.3482055664
4.6238102913,-66.6830062866
4.6344695091,-66.8171539307
4.6451525688,-66.9618835449
4.6558609009,-67.0300827026
4.6665940285,-67.2589721680
4.6773514748,-67.2589721680
4.6881337166,-67.2589721680
4.6989407539,-67.2589721680
4.7097730637,-67.2589721680
4.7206306458,-67.4357299805
4.7315125465,-67.7444839478
4.7424197197,-67.8477249146
4.7533521652,-68.3459777832
4.7643094063,-68.5252304077
4.7752928734,-68.5256805420
4.7863011360,-68.6274490356
4.7973341942,-68.7238159180
4.8083934784,-68.8251037598
4.8194785118,-68.9011917114
4.8305883408,-68.9188690186
4.8417239189,-68.9368667603
4.8528847694,-68.9756240845
4.8640718460,-68.9907836914
4.8752851486,-69.0285491943
4.8865237236,-69.0306167603
4.8977880478,-69.0787811279
4.9090785980,-69.1897659302
4.9203948975,-69.5113983154
4.9317383766,-69.5755844116
4.9431071281,-69.7269897461
4.9545016289,-69.7843399048
4.9659228325,-69.7860183716
4.9773712158,-69.8470687866
4.9888448715,-69.8527603149
5.0003452301,-69.8706741333
5.0118722916,-69.8853073120
5.0234255791,-69.9737396240
5.0350065231,-70.0675811768
5.0466132164,-70.0966262817
5.0582466125,-70.1020889282
5.0699067116,-70.1271209717
5.0815939903,-70.1358184814
5.0933089256,-70.2301254272
5.1050500870,-70.2314300537
5.1168184280,-70.2770996094
5.1286134720,-70.2770996094
5.1404366493,-70.2770996094
5.1522865295,-70.4659194946
5.1641635895,-70.4999847412
5.1760683060,-70.5575866699
5.1880002022,-70.7978057861
5.1999602318,-70.8090820313
5.2119469643,-71.1441421509
5.2239618301,-71.3437118530
5.2360043526,-71.3483200073
5.2480750084,-71.5501022339
5.2601728439,-71.6272811890
5.2722988129,-71.9190521240
5.2844524384,-71.9921875000
5.2966341972,-72.0452117920
5.3088445663,-72.1617279053
5.3210825920,-72.3961410522
5.3333487511,-72.5818176270
5.3456435204,-72.6223602295
5.3579664230,-72.6695022583
5.3703184128,-72.6830444336
5.3826980591,-72.8272857666
5.3951063156,-72.9498748779
5.4075431824,-73.0010986328
5.4200091362,-73.0022659302
5.4325037003,-73.0042572021
5.4450263977,-73.1284637451
5.4575786591,-73.1396865845
5.4701595306,-73.2643432617
5.4827699661,-73.4152832031
5.4954090118,-73.5537338257
5.5080771446,-73.7082748413
5.5207743645,-73.7210617065
5.5335006714,-73.7210617065
5.5462574959,-73.7210617065
5.5590424538,-73.7210617065
5.5718574524,-73.7210617065
5.5847015381,-73.7210617065
5.5975761414,-73.9717636108
5.6104798317,-74.2212677002
5.6234130859,-74.3020858765
5.6363763809,-74.6142272949
5.6493692398,-74.6306915283
5.6623930931,-74.8488006592
5.6754460335,-74.9459838867
5.6885290146,-75.1901473999
5.7016425133,-75.3849639893
5.7147865295,-75.5343246460
5.7279605865,-75.7565231323
5.7411646843,-75.8114624023
5.7543992996,-75.9507980347
5.7676644325,-75.9942474365
5.7809605598,-76.2102203369
5.7942872047,-76.3152389526
5.8076443672,-76.4124526978
5.8210320473,-76.7443618774
5.8344507217,-76.9126434326
5.8479008675,-77.0210800171
5.8613815308,-77.1016464233
5.8748936653,-77.1882934570
5.8884363174,-77.2961273193
5.9020113945,-77.3346099854
5.9156165123,-77.5974349976
5.9292531013,-77.7272109985
5.9429216385,-77.7624511719
5.9566211700,-77.8589935303
5.9703531265,-77.9154510498
5.9841160774,-78.0643310547
5.9979104996,-78.2009506226
6.0117373466,-78.3248825073
6.0255956650,-78.3645629883
6.0394864082,-78.4160995483
6.0534086227,-78.5214691162
6.0673632622,-78.6027145386
6.0813498497,-78.7364120483
6.0953693390,-78.7469635010
6.1094202995,-79.0920639038
6.1235041618,-79.0920639038
6.1376199722,-79.0920639038
6.1517682076,-79.0920639038
6.1659502983,-79.0920639038
6.1801643372,-79.0920639038
6.1944108009,-79.0920639038
6.2086901665,-79.0920639038
6.2230033875,-79.0920639038
6.2373485565,-79.0920639038
6.2517271042,-79.0920639038
6.2661385536,-79.2517395020
6.2805833817,-79.3227920532
6.2950620651,-79.3484954834
6.3095736504,-79.5357360840
6.3241186142,-79.6027069092
6.3386969566,-79.7112121582
6.3533091545,-79.7872848511
6.3679556847,-79.7872848511
6.3826351166,-79.7872848511
6.3973484039,-79.8153991699
6.4120955467,-79.8153991699
6.4268774986,-79.8153991699
6.4416928291,-79.8153991699
6.4565424919,-79.8153991699
6.4714260101,-79.8153991699
6.4863438606,-79.8153991699
6.5012974739,-79.8153991699
6.5162839890,-79.8153991699
6.5313053131,-79.8153991699
6.5463614464,-79.7872848511
6.5614523888,-79.7554702759
6.5765786171,-79.7112121582
6.5917391777,-79.5557174683
6.6069345474,-79.5557174683
6.6221647263,-79.5557174683
6.6374311447,-79.5557174683
6.6527318954,-79.5557174683
6.6680679321,-79.5557174683
6.6834387779,-79.7112121582
6.6988458633,-79.7554702759
6.7142887115,-79.8052749634
6.7297668457,-79.8153991699
6.7452802658,-79.8153991699
6.7608294487,-79.8153991699
6.7764143944,-79.8052749634
6.7920365334,-79.7554702759
6.8076934814,-79.7554702759
6.8233866692,-79.7554702759
6.8391160965,-79.8052749634
6.8548827171,-79.8153991699
6.8706846237,-79.8414688110
6.8865227699,-80.1156997681
6.9023976326,-80.1160964966
6.9183092117,-80.1160964966
6.9342584610,-80.1156997681
6.9502434731,-80.0876541138
6.9662652016,-80.0876541138
6.9823236465,-80.0876541138
6.9984202385,-80.0876541138
7.0145530701,-80.0876541138
7.0307230949,-80.0876541138
7.0469303131,-80.0876541138
7.0631752014,-80.0876541138
7.0794582367,-80.0876541138
7.0957779884,-80.0876541138
7.1121349335,-80.0876541138
7.1285300255,-80.0876541138
7.1449627876,-80.0876541138
7.1614346504,-80.0876541138
7.1779432297,-80.0876541138
7.1944894791,-80.0876541138
7.2110743523,-80.1156997681
7.2276983261,-80.1160964966
7.2443599701,-80.1283416748
7.2610597610,-80.1554489136
7.2777976990,-80.4632263184
7.2945747375,-80.6077270508
7.3113913536,-80.6077270508
7.3282456398,-80.6523971558
7.3451385498,-80.6811981201
7.3620705605,-80.7831192017
7.3790416718,-80.8069229126
7.3960528374,-80.8660430908
7.4131026268,-80.9414367676
7.4301910400,-81.0450210571
7.4473195076,-81.0450210571
7.4644880295,-81.1615295410
7.4816951752,-81.2315979004
7.4989418983,-81.3081893921
7.5162286758,-81.3188629150
7.5335550308,-81.3188629150
7.5509228706,-81.3188629150
7.5683288574,-81.3188629150
7.5857758522,-81.3188629150
7.6032624245,-81.3188629150
7.6207904816,-81.3188629150
7.6383581161,-81.3188629150
7.6559662819,-81.4861221313
7.6736145020,-81.5034484863
7.6913042068,-81.6152343750
7.7090349197,-81.6183395386
7.7268061638,-81.6245651245
7.7446179390,-81.6245651245
7.7624707222,-81.6245651245
7.7803649902,-81.7039108276
7.7983012199,-81.7617263794
7.8162779808,-81.7617263794
7.8342962265,-81.7617263794
7.8523559570,-81.7039108276
7.8704586029,-81.7039108276
7.8886013031,-81.7039108276
7.9067864418,-81.7039108276
7.9250130653,-81.7039108276
7.9432821274,-81.7039108276
7.9615941048,-81.7617263794
7.9799470901,-81.8774108887
7.9983425140,-81.9525451660
8.0167798996,-82.1040802002
8.0352611542,-82.2549743652
8.0537843704,-82.3644638062
8.0723505020,-82.6766891479
8.0909585953,-82.7270584106
8.1096105576,-82.7294311523
8.1283054352,-82.7720794678
8.1470432281,-82.7720794678
8.1658239365,-82.7720794678
8.1846475601,-82.7720794678
8.2035150528,-82.7723464966
8.2224273682,-82.7758636475
8.2413816452,-82.7955703735
8.2603797913,-82.8082427979
8.2794208527,-82.8259735107
8.2985086441,-82.8259735107
8.3176383972,-82.8259735107
8.3368120193,-82.8259735107
8.3560304642,-82.8259735107
8.3752927780,-82.8259735107
8.3945999146,-82.8259735107
8.4139518738,-82.8259735107
8.4333477020,-82.8259735107
8.4527883530,-82.8259735107
8.4722738266,-82.8259735107
8.4918050766,-82.8259735107
8.5113801956,-82.8259735107
8.5310010910,-82.9609756470
8.5506668091,-83.1657104492
8.5703792572,-83.2459869385
8.5901355743,-83.2519760132
8.6099376678,-83.3072967529
8.6297855377,-83.3465042114
8.6496791840,-83.4245071411
8.6696195602,-83.4245071411
8.6896047592,-83.4245071411
8.7096357346,-83.3072967529
8.7297134399,-83.2519760132
8.7498369217,-83.2459869385
8.7700090408,-83.1657104492
8.7902250290,-83.1657104492
8.8104887009,-83.1657104492
8.8307981491,-83.1657104492
8.8511562347,-82.9609756470
8.8715600967,-83.1657104492
8.8920116425,-83.1950988770
8.9125089645,-83.2310256958
8.9330539703,-83.2519760132
8.9536485672,-83.3072967529
8.9742879868,-83.3279571533
8.9949760437,-83.3279571533
9.0157108307,-83.3279571533
9.0364942551,-83.3072967529
9.0573263168,-83.2519760132
9.0782051086,-83.2519760132
9.0991325378,-83.3072967529
9.1201076508,-83.3279571533
9.1411333084,-83.4245071411
9.1622047424,-83.4245071411
9.1833257675,-83.4245071411
9.2044954300,-83.3279571533
9.2257137299,-83.4245071411
9.2469825745,-83.4935913086
9.2682981491,-83.5344696045
9.2896633148,-83.5488510132
9.3110780716,-83.5572204590
9.3325433731,-83.6426162720
9.3540573120,-83.7475814819
9.3756198883,-83.7475814819
9.3972330093,-83.7475814819
9.4188957214,-83.7475814819
9.4406089783,-83.7475814819
9.4623718262,-84.0443038940
9.4841842651,-84.0686721802
9.5060472488,-84.0966567993
9.5279607773,-84.2562484741
9.5499258041,-84.3873291016
9.5719404221,-84.4244766235
9.5940065384,-84.4244766235
9.6161222458,-84.4244766235
9.6382904053,-84.4244766235
9.6605091095,-84.4244766235
9.6827783585,-84.4244766235
9.7050991058,-84.4244766235
9.7274713516,-84.3873291016
9.7498970032,-84.3873291016
9.7723722458,-84.3873291016
9.7948999405,-84.3873291016
9.8174791336,-84.3873291016
9.8401107788,-84.0698165894
9.8627948761,-84.0686721802
9.8855314255,-84.0686721802
9.9083194733,-84.0686721802
9.9311599731,-84.0686721802
9.9540548325,-84.0686721802
9.9770011902,-84.0686721802
10.0000000000,-84.0698165894
10.0230531693,-84.2086639404
10.0461568832,-84.3786392212
10.0693168640,-84.3873291016
10.0925273895,-84.3873291016
10.1157941818,-84.3873291016
10.1391143799,-84.3873291016
10.1624860764,-84.3873291016
10.1859140396,-84.3873291016
10.2093935013,-84.3873291016
10.2329292297,-84.4244766235
10.2565202713,-84.5063629150
10.2801618576,-84.5343399048
10.3038616180,-84.5602722168
10.3276157379,-84.6809692383
10.3514213562,-84.7082901001
10.3752851486,-84.7128372192
10.3992004395,-84.7760314941
10.4231748581,-84.8012619019
10.4472036362,-84.9189453125
10.4712848663,-84.9861145020
10.4954252243,-84.9861145020
10.5196180344,-84.9861145020
10.5438690186,-84.9976043701
10.5681762695,-85.0266723633
10.5925369263,-85.0874328613
10.6169557571,-85.1010360718
10.6414289474,-85.1496200562
10.6659612656,-85.1496658325
10.6905498505,-85.1725769043
10.7151927948,-85.1853790283
10.7398948669,-85.1853790283
10.7646503448,-85.2716293335
10.7894668579,-85.2858657837
10.8143405914,-85.2969131470
10.8392686844,-85.3374176025
10.8642568588,-85.3539123535
10.8892993927,-85.4156417847
10.9144029617,-85.4742050171
10.9395647049,-85.4980163574
10.9647808075,-85.4980163574
10.9900588989,-85.4980163574
11.0153942108,-85.4980163574
11.0407857895,-85.4980163574
11.0662384033,-85.5241622925
11.0917472839,-85.5241622925
11.1173171997,-85.5241622925
11.1429462433,-85.5241622925
11.1686315536,-85.5241622925
11.1943798065,-85.5241622925
11.2201833725,-85.5365676880
11.2460498810,-85.5852661133
11.2719755173,-85.5852661133
11.2979583740,-85.5852661133
11.3240041733,-85.5852661133
11.3501071930,-85.5852661133
11.3762731552,-85.5852661133
11.4024991989,-85.5852661133
11.4287824631,-85.5852661133
11.4551296234,-85.5852661133
11.4815349579,-85.5852661133
11.5080032349,-85.5875091553
11.5345335007,-85.5998306274
11.5611209869,-85.6019744873
11.5877742767,-85.6159286499
11.6144876480,-85.6548995972
11.6412601471,-85.6680831909
11.6680965424,-85.6765136719
11.6949930191,-85.6887893677
11.7219533920,-85.6945266724
11.7489767075,-85.6965408325
11.7760591507,-85.7119750977
11.8032073975,-85.7192764282
11.8304147720,-85.7278594971
11.8576879501,-85.7400894165
11.8850231171,-85.7439041138
11.9124193192,-85.7551574707
11.9398813248,-85.7729644775
11.9674043655,-85.8574295044
11.9949932098,-85.8732528687
12.0226459503,-85.9122390747
12.0503587723,-85.9592742920
12.0781393051,-85.9592742920
12.1059799194,-85.9592742920
12.1338882446,-85.9592742920
12.1618614197,-85.9592742920
12.1898946762,-85.9592742920
12.2179965973,-85.9592742920
12.2461633682,-85.9592742920
12.2743921280,-85.9592742920
12.3026885986,-85.9592742920
12.3310470581,-85.9592742920
12.3594741821,-85.9592742920
12.3879671097,-85.9592742920
12.4165229797,-85.9919357300
12.4451465607,-86.0800247192
12.4738340378,-86.2126617432
12.5025901794,-86.2160644531
12.5314130783,-86.2609558105
12.5602989197,-86.2723846436
12.5892543793,-86.2832183838
12.6182737350,-86.3029937744
12.6473636627,-86.3132095337
12.6765203476,-86.3162918091
12.7057399750,-86.3162918091
12.7350311279,-86.3162918091
12.7643861771,-86.3162918091
12.7938127518,-86.3249588013
12.8233070374,-86.3478317261
12.8528652191,-86.3506622314
12.8824958801,-86.3554840088
12.9121913910,-86.3777694702
12.9419584274,-86.3777694702
12.9717941284,-86.3777694702
13.0016946793,-86.3777694702
13.0316677094,-86.3777694702
13.0617103577,-86.3777694702
13.0918188095,-86.3554840088
13.1219997406,-86.3506622314
13.1522474289,-86.3478317261
13.1825675964,-86.3249588013
13.2129583359,-86.3249588013
13.2434148788,-86.3249588013
13.2739458084,-86.3249588013
13.3045425415,-86.3249588013
13.3352146149,-86.3249588013
13.3659563065,-86.3249588013
13.3967657089,-86.3249588013
13.4276504517,-86.3249588013
13.4586019516,-86.3249588013
13.4896287918,-86.3249588013
13.5207271576,-86.3478317261
13.5518932343,-86.3506622314
13.5831346512,-86.3554840088
13.6144447327,-86.3815078735
13.6458311081,-86.3823928833
13.6772890091,-86.3835754395
13.7088165283,-86.3881149292
13.7404203415,-86.3999633789
13.7720966339,-86.4068832397
13.8038425446,-86.4345321655
13.8356647491,-86.4429779053
13.8675565720,-86.4477844238
13.8995265961,-86.4578475952
13.9315700531,-86.4591979980
13.9636831284,-86.4698944092
13.9958744049,-86.4698944092
14.0281352997,-86.4698944092
14.0604753494,-86.4698944092
14.0928897858,-86.4698944092
14.1253747940,-86.4827041626
14.1579389572,-86.5140838623
14.1905736923,-86.6014709473
14.2232875824,-86.6914062500
14.2560777664,-86.8137969971
14.2889385223,-86.8662033081
14.3218793869,-86.8662033081
14.3548927307,-86.8662033081
14.3879852295,-86.8662033081
14.4211549759,-86.8662033081
14.4543962479,-86.8662033081
14.4877185822,-86.8662033081
14.5211143494,-86.8137969971
14.5545902252,-86.6014709473
14.5881433487,-86.5140838623
14.6217708588,-86.4841003418
14.6554784775,-86.4841003418
14.6892642975,-86.4841003418
14.7231245041,-86.4841003418
14.7570667267,-86.4841003418
14.7910823822,-86.4841003418
14.8251810074,-86.4841003418
14.8593578339,-86.4841003418
14.8936100006,-86.4841003418
14.9279451370,-86.5140838623
14.9623546600,-86.5503463745
14.9968481064,-86.6399154663
15.0314216614,-86.6791458130
15.0660696030,-86.7538223267
15.1008024216,-86.8137969971
15.1356105804,-86.9390182495
15.1705036163,-86.9435577393
15.2054767609,-86.9931640625
15.2405261993,-87.0713348389
15.2756614685,-87.1040954590
15.3108730316,-87.2189025879
15.3461694717,-87.2787322998
15.3815479279,-87.2952499390
15.4170036316,-87.3291091919
15.4525451660,-87.3320770264
15.4881677628,-87.3930816650
15.5238695145,-87.4107742310
15.5596570969,-87.4475021362
15.5955238342,-87.5823135376
15.6314764023,-87.6057281494
15.6675128937,-87.6588287354
15.7036275864,-87.7245635986
15.7398300171,-87.7640686035
15.7761106491,-87.7787246704
15.8124799728,-87.7865371704
